flight_id,flight_number,origin,destination,origin_city,destination_city,origin_airport,destination_airport,depart_date,depart_time,arrive_time,duration_hrs,duration_mins,cabin,fare_class,base_fare,seats_available
FL03009,JA123,SIN,AMD,Singapore,Ahmedabad,Changi,Sardar Vallabhbhai Patel Intl,2026-03-16,06:45,15:45,9,0,First,F,178555,78
FL03010,SG763,NYC,HYD,New York,Hyderabad,John F Kennedy Intl,Rajiv Gandhi Intl,2026-07-30,14:15,23:00,8,45,Premium Economy,W,20365,106
FL03011,JA241,FRA,KTM,Frankfurt,Kathmandu,Frankfurt Intl,Tribhuvan Intl,2026-08-01,12:00,15:30,3,30,Business,J,47596,20
FL03012,UK231,BKK,SYD,Bangkok,Sydney,Suvarnabhumi,Kingsford Smith,2026-03-30,11:00,23:15,12,15,Business,J,51275,73
FL03013,UK310,JNB,KUL,Johannesburg,Kuala Lumpur,OR Tambo Intl,KLIA,2026-03-21,18:15,23:15,5,0,Economy,Y,7214,8
FL03014,6E792,NRT,CDG,Tokyo,Paris,Narita Intl,Charles de Gaulle,2026-03-02,05:30,11:15,5,45,Economy,Y,7494,89
FL03015,9W599,HYD,PNQ,Hyderabad,Pune,Rajiv Gandhi Intl,Pune Intl,2026-03-02,21:45,07:15,9,30,Business,J,48992,12
FL03016,AI580,DXB,KUL,Dubai,Kuala Lumpur,Dubai Intl,KLIA,2026-07-28,08:00,12:15,4,15,First,F,125593,64
FL03017,AI667,CCU,JNB,Kolkata,Johannesburg,Netaji Subhas Intl,OR Tambo Intl,2026-06-17,10:00,22:45,12,45,First,F,194025,133
FL03018,SG837,DOH,COK,Doha,Kochi,Hamad Intl,Cochin Intl,2026-03-08,09:00,19:15,10,15,Premium Economy,W,18191,94
FL03019,G8868,MAA,CCU,Chennai,Kolkata,Chennai Intl,Netaji Subhas Intl,2026-05-28,06:00,19:00,13,0,Premium Economy,W,25457,43
FL03020,SG394,BOM,ICN,Mumbai,Seoul,Chhatrapati Shivaji Intl,Incheon Intl,2026-04-22,04:00,06:00,2,0,Business,J,62798,54
FL03021,AI384,KUL,CDG,Kuala Lumpur,Paris,KLIA,Charles de Gaulle,2026-05-26,23:30,08:45,9,15,Premium Economy,W,16911,54
FL03022,6E978,NRT,PEK,Tokyo,Beijing,Narita Intl,Beijing Capital,2026-06-21,13:15,21:45,8,30,Premium Economy,W,27894,150
FL03023,6E458,PEK,DOH,Beijing,Doha,Beijing Capital,Hamad Intl,2026-05-30,06:45,21:15,14,30,Economy,Y,11579,85
FL03024,JA492,SYD,CDG,Sydney,Paris,Kingsford Smith,Charles de Gaulle,2026-05-13,06:30,08:30,2,0,Economy,Y,4406,78
FL03025,AI268,NRT,CDG,Tokyo,Paris,Narita Intl,Charles de Gaulle,2026-07-24,18:30,19:45,1,15,Business,J,60372,110
FL03026,AI471,CDG,NYC,Paris,New York,Charles de Gaulle,John F Kennedy Intl,2026-06-12,06:45,10:00,3,15,Economy,Y,7770,144
FL03027,9W860,BLR,PNQ,Bangalore,Pune,Kempegowda Intl,Pune Intl,2026-08-01,11:30,18:45,7,15,First,F,194123,123
FL03028,6E605,BLR,YYZ,Bangalore,Toronto,Kempegowda Intl,Toronto Pearson,2026-08-13,20:45,02:45,6,0,First,F,197912,12
FL03029,SG670,KUL,YYZ,Kuala Lumpur,Toronto,KLIA,Toronto Pearson,2026-08-22,19:15,21:15,2,0,First,F,162039,43
FL03030,AI410,KUL,DAC,Kuala Lumpur,Dhaka,KLIA,Hazrat Shahjalal Intl,2026-08-06,08:15,13:15,5,0,Premium Economy,W,25915,67
FL03031,AI175,AUH,COK,Abu Dhabi,Kochi,Abu Dhabi Intl,Cochin Intl,2026-03-07,15:30,18:45,3,15,First,F,118287,41
FL03032,JA908,HKG,JNB,Hong Kong,Johannesburg,Hong Kong Intl,OR Tambo Intl,2026-08-12,03:30,05:30,2,0,First,F,140291,9
FL03033,UK884,KUL,AMD,Kuala Lumpur,Ahmedabad,KLIA,Sardar Vallabhbhai Patel Intl,2026-05-25,14:45,02:00,11,15,Economy,Y,5299,26
FL03034,JA409,SIN,AUH,Singapore,Abu Dhabi,Changi,Abu Dhabi Intl,2026-03-16,06:45,17:00,10,15,Economy,Y,8695,145
FL03035,9W271,LHR,DOH,London,Doha,Heathrow,Hamad Intl,2026-05-13,16:00,06:45,14,45,Economy,Y,10773,98
FL03036,6E346,AMD,SIN,Ahmedabad,Singapore,Sardar Vallabhbhai Patel Intl,Changi,2026-05-20,07:15,20:30,13,15,Business,J,89678,102
FL03037,AI981,SIN,YYZ,Singapore,Toronto,Changi,Toronto Pearson,2026-03-16,21:00,00:00,3,0,Premium Economy,W,31829,147
FL03038,G8232,BOM,COK,Mumbai,Kochi,Chhatrapati Shivaji Intl,Cochin Intl,2026-03-15,13:15,20:00,6,45,Economy,Y,11588,20
FL03039,G8446,CCU,NRT,Kolkata,Tokyo,Netaji Subhas Intl,Narita Intl,2026-05-01,06:45,08:15,1,30,Economy,Y,9533,127
FL03040,UK301,NRT,CMB,Tokyo,Colombo,Narita Intl,Bandaranaike Intl,2026-07-04,13:00,01:30,12,30,First,F,143224,112
FL03041,AI870,LHR,FRA,London,Frankfurt,Heathrow,Frankfurt Intl,2026-03-06,09:15,23:15,14,0,Economy,Y,11740,129
FL03042,UK674,JNB,BLR,Johannesburg,Bangalore,OR Tambo Intl,Kempegowda Intl,2026-08-04,04:15,16:15,12,0,Business,J,71925,51
FL03043,G8513,KTM,CCU,Kathmandu,Kolkata,Tribhuvan Intl,Netaji Subhas Intl,2026-07-10,02:45,10:00,7,15,Economy,Y,14507,140
FL03044,JA489,DEL,BOM,New Delhi,Mumbai,Indira Gandhi Intl,Chhatrapati Shivaji Intl,2026-06-29,12:30,13:45,1,15,Business,J,70036,26
FL03045,UK973,NRT,PNQ,Tokyo,Pune,Narita Intl,Pune Intl,2026-08-08,12:00,23:00,11,0,First,F,149752,138
FL03046,AI735,FRA,HKG,Frankfurt,Hong Kong,Frankfurt Intl,Hong Kong Intl,2026-06-07,07:30,14:45,7,15,Business,J,69904,110
FL03047,SG143,COK,NYC,Kochi,New York,Cochin Intl,John F Kennedy Intl,2026-04-03,11:45,16:15,4,30,Premium Economy,W,15357,39
FL03048,SG317,PNQ,DAC,Pune,Dhaka,Pune Intl,Hazrat Shahjalal Intl,2026-06-03,11:15,21:45,10,30,First,F,182894,143
FL03049,UK890,YYZ,FRA,Toronto,Frankfurt,Toronto Pearson,Frankfurt Intl,2026-06-19,06:15,14:30,8,15,Business,J,45866,72
FL03050,AI465,KTM,FRA,Kathmandu,Frankfurt,Tribhuvan Intl,Frankfurt Intl,2026-04-19,18:45,22:00,3,15,Premium Economy,W,20054,59
FL03051,UK855,GOI,BOM,Goa,Mumbai,Goa Intl,Chhatrapati Shivaji Intl,2026-04-17,05:00,10:45,5,45,Economy,Y,10040,111
FL03052,UK131,PNQ,AMD,Pune,Ahmedabad,Pune Intl,Sardar Vallabhbhai Patel Intl,2026-06-08,15:30,02:45,11,15,Economy,Y,3671,27
FL03053,G8772,DOH,FRA,Doha,Frankfurt,Hamad Intl,Frankfurt Intl,2026-05-12,07:00,08:45,1,45,Premium Economy,W,24203,9
FL03054,AI190,MAA,JNB,Chennai,Johannesburg,Chennai Intl,OR Tambo Intl,2026-04-02,12:15,15:45,3,30,Premium Economy,W,23632,16
FL03055,SG107,AUH,SIN,Abu Dhabi,Singapore,Abu Dhabi Intl,Changi,2026-07-06,08:45,20:45,12,0,First,F,199008,114
FL03056,UK698,AUH,COK,Abu Dhabi,Kochi,Abu Dhabi Intl,Cochin Intl,2026-04-07,08:30,09:30,1,0,First,F,171543,70
FL03057,6E506,AUH,KUL,Abu Dhabi,Kuala Lumpur,Abu Dhabi Intl,KLIA,2026-03-14,19:30,20:30,1,0,Business,J,74710,145
FL03058,6E417,DAC,CCU,Dhaka,Kolkata,Hazrat Shahjalal Intl,Netaji Subhas Intl,2026-08-02,13:30,02:45,13,15,Premium Economy,W,24184,147
FL03059,UK244,DXB,BOM,Dubai,Mumbai,Dubai Intl,Chhatrapati Shivaji Intl,2026-05-11,02:00,09:00,7,0,Business,J,76395,45
FL03060,JA673,AUH,DAC,Abu Dhabi,Dhaka,Abu Dhabi Intl,Hazrat Shahjalal Intl,2026-03-09,05:45,14:00,8,15,Economy,Y,6691,27
FL03061,SG751,DEL,DOH,New Delhi,Doha,Indira Gandhi Intl,Hamad Intl,2026-02-28,06:30,14:45,8,15,Economy,Y,7622,12
FL03062,AI125,AUH,DOH,Abu Dhabi,Doha,Abu Dhabi Intl,Hamad Intl,2026-03-23,19:45,10:00,14,15,Premium Economy,W,33190,124
FL03063,SG479,MAA,ICN,Chennai,Seoul,Chennai Intl,Incheon Intl,2026-03-03,23:45,11:45,12,0,First,F,143188,130
FL03064,SG391,PNQ,HYD,Pune,Hyderabad,Pune Intl,Rajiv Gandhi Intl,2026-06-30,15:30,17:30,2,0,Premium Economy,W,20922,144
FL03065,9W182,CCU,DOH,Kolkata,Doha,Netaji Subhas Intl,Hamad Intl,2026-05-05,13:45,18:45,5,0,Economy,Y,9328,39
FL03066,6E763,BOM,NRT,Mumbai,Tokyo,Chhatrapati Shivaji Intl,Narita Intl,2026-05-13,21:15,01:00,3,45,Premium Economy,W,17706,78
FL03067,9W349,JNB,SYD,Johannesburg,Sydney,OR Tambo Intl,Kingsford Smith,2026-04-13,23:30,00:30,1,0,Business,J,51718,65
FL03068,SG757,PNQ,BKK,Pune,Bangkok,Pune Intl,Suvarnabhumi,2026-06-03,07:30,15:15,7,45,First,F,129102,55
FL03069,SG115,JNB,HYD,Johannesburg,Hyderabad,OR Tambo Intl,Rajiv Gandhi Intl,2026-03-19,04:15,16:30,12,15,Business,J,46765,11
FL03070,SG725,FRA,HKG,Frankfurt,Hong Kong,Frankfurt Intl,Hong Kong Intl,2026-08-04,00:30,14:30,14,0,First,F,161256,13
FL03071,UK234,JNB,AMD,Johannesburg,Ahmedabad,OR Tambo Intl,Sardar Vallabhbhai Patel Intl,2026-03-02,05:15,09:00,3,45,Economy,Y,6688,52
FL03072,G8189,FRA,SIN,Frankfurt,Singapore,Frankfurt Intl,Changi,2026-05-08,03:30,12:30,9,0,Business,J,47953,145
FL03073,6E446,BKK,KTM,Bangkok,Kathmandu,Suvarnabhumi,Tribhuvan Intl,2026-08-19,18:45,08:45,14,0,Premium Economy,W,32416,77
FL03074,UK300,CMB,LHR,Colombo,London,Bandaranaike Intl,Heathrow,2026-06-21,01:00,11:45,10,45,Business,J,53487,110
FL03075,AI210,CDG,FRA,Paris,Frankfurt,Charles de Gaulle,Frankfurt Intl,2026-06-03,21:15,05:45,8,30,Economy,Y,7427,67
FL03076,SG717,SIN,FRA,Singapore,Frankfurt,Changi,Frankfurt Intl,2026-03-26,23:30,10:45,11,15,Economy,Y,7580,134
FL03077,UK519,SYD,KUL,Sydney,Kuala Lumpur,Kingsford Smith,KLIA,2026-06-16,14:45,00:45,10,0,First,F,136005,3
FL03078,6E601,SYD,BLR,Sydney,Bangalore,Kingsford Smith,Kempegowda Intl,2026-05-04,03:15,06:00,2,45,First,F,159223,104
FL03079,G8344,PEK,ICN,Beijing,Seoul,Beijing Capital,Incheon Intl,2026-06-29,12:00,02:00,14,0,First,F,146843,59
FL03080,UK142,BKK,DAC,Bangkok,Dhaka,Suvarnabhumi,Hazrat Shahjalal Intl,2026-04-05,16:00,23:30,7,30,Business,J,74360,15
FL03081,UK413,GOI,SYD,Goa,Sydney,Goa Intl,Kingsford Smith,2026-05-29,07:00,18:00,11,0,Business,J,63879,114
FL03082,6E177,ICN,PNQ,Seoul,Pune,Incheon Intl,Pune Intl,2026-03-05,16:00,18:45,2,45,First,F,161593,86
FL03083,JA915,BLR,HYD,Bangalore,Hyderabad,Kempegowda Intl,Rajiv Gandhi Intl,2026-06-05,18:00,21:30,3,30,Premium Economy,W,20864,101
FL03084,SG375,BOM,CCU,Mumbai,Kolkata,Chhatrapati Shivaji Intl,Netaji Subhas Intl,2026-08-10,08:30,14:30,6,0,Economy,Y,5176,41
FL03085,SG748,MAA,YYZ,Chennai,Toronto,Chennai Intl,Toronto Pearson,2026-04-06,19:45,02:30,6,45,Premium Economy,W,28001,15
FL03086,AI123,HKG,FRA,Hong Kong,Frankfurt,Hong Kong Intl,Frankfurt Intl,2026-05-18,02:45,04:15,1,30,Business,J,88996,150
FL03087,G8864,JNB,AUH,Johannesburg,Abu Dhabi,OR Tambo Intl,Abu Dhabi Intl,2026-08-04,08:00,17:30,9,30,First,F,102086,137
FL03088,G8797,KTM,COK,Kathmandu,Kochi,Tribhuvan Intl,Cochin Intl,2026-06-23,03:30,09:30,6,0,Premium Economy,W,26446,135
FL03089,UK404,SIN,HKG,Singapore,Hong Kong,Changi,Hong Kong Intl,2026-07-18,00:15,05:45,5,30,Premium Economy,W,28810,41
FL03090,9W143,PNQ,CDG,Pune,Paris,Pune Intl,Charles de Gaulle,2026-04-26,18:00,03:15,9,15,Business,J,58143,139
FL03091,JA193,GOI,CCU,Goa,Kolkata,Goa Intl,Netaji Subhas Intl,2026-06-07,10:30,20:00,9,30,Business,J,74133,66
FL03092,SG949,BOM,NYC,Mumbai,New York,Chhatrapati Shivaji Intl,John F Kennedy Intl,2026-04-14,13:30,21:30,8,0,First,F,178540,32
FL03093,G8177,DOH,BKK,Doha,Bangkok,Hamad Intl,Suvarnabhumi,2026-07-29,04:00,10:45,6,45,Business,J,76636,17
FL03094,G8436,DOH,FRA,Doha,Frankfurt,Hamad Intl,Frankfurt Intl,2026-08-15,12:45,13:45,1,0,Economy,Y,7200,91
FL03095,SG863,COK,KTM,Kochi,Kathmandu,Cochin Intl,Tribhuvan Intl,2026-03-26,19:30,23:00,3,30,First,F,146280,31
FL03096,SG745,FRA,KUL,Frankfurt,Kuala Lumpur,Frankfurt Intl,KLIA,2026-05-23,07:15,16:30,9,15,Premium Economy,W,18480,93
FL03097,G8303,DOH,SIN,Doha,Singapore,Hamad Intl,Changi,2026-03-09,15:30,05:30,14,0,Premium Economy,W,34935,37
FL03098,G8453,CDG,HYD,Paris,Hyderabad,Charles de Gaulle,Rajiv Gandhi Intl,2026-06-16,13:30,14:30,1,0,Economy,Y,14101,14
FL03099,SG557,PNQ,ICN,Pune,Seoul,Pune Intl,Incheon Intl,2026-08-17,04:15,14:15,10,0,First,F,119451,37
FL03100,AI490,BOM,COK,Mumbai,Kochi,Chhatrapati Shivaji Intl,Cochin Intl,2026-06-18,20:30,04:00,7,30,First,F,97398,145
FL03101,AI441,BOM,PNQ,Mumbai,Pune,Chhatrapati Shivaji Intl,Pune Intl,2026-08-11,03:15,05:00,1,45,Premium Economy,W,29412,90
FL03102,AI201,HYD,KUL,Hyderabad,Kuala Lumpur,Rajiv Gandhi Intl,KLIA,2026-08-21,01:15,09:30,8,15,Economy,Y,4683,100
FL03103,UK770,JNB,PEK,Johannesburg,Beijing,OR Tambo Intl,Beijing Capital,2026-03-25,00:00,01:30,1,30,Business,J,68103,11
FL03104,6E826,KUL,CDG,Kuala Lumpur,Paris,KLIA,Charles de Gaulle,2026-08-07,02:45,08:30,5,45,Economy,Y,14501,11
FL03105,UK595,CDG,AMD,Paris,Ahmedabad,Charles de Gaulle,Sardar Vallabhbhai Patel Intl,2026-06-14,19:15,06:30,11,15,Economy,Y,13618,98
FL03106,UK783,CDG,ICN,Paris,Seoul,Charles de Gaulle,Incheon Intl,2026-08-13,23:15,05:00,5,45,Economy,Y,6673,49
FL03107,6E288,LHR,PEK,London,Beijing,Heathrow,Beijing Capital,2026-08-08,08:45,20:45,12,0,Premium Economy,W,33058,86
FL03108,9W762,FRA,DEL,Frankfurt,New Delhi,Frankfurt Intl,Indira Gandhi Intl,2026-04-27,19:45,06:00,10,15,Business,J,50804,20
FL03109,SG402,JNB,DOH,Johannesburg,Doha,OR Tambo Intl,Hamad Intl,2026-04-23,12:30,19:45,7,15,Business,J,88588,79
FL03110,6E279,DAC,COK,Dhaka,Kochi,Hazrat Shahjalal Intl,Cochin Intl,2026-05-16,21:15,08:30,11,15,Premium Economy,W,17947,70
FL03111,UK877,BLR,HYD,Bangalore,Hyderabad,Kempegowda Intl,Rajiv Gandhi Intl,2026-08-21,17:15,19:00,1,45,Economy,Y,11412,35
FL03112,UK673,FRA,SIN,Frankfurt,Singapore,Frankfurt Intl,Changi,2026-06-30,09:45,15:00,5,15,Economy,Y,9197,16
FL03113,UK340,NRT,NYC,Tokyo,New York,Narita Intl,John F Kennedy Intl,2026-03-26,21:00,08:30,11,30,Business,J,53127,101
FL03114,JA215,AMD,BOM,Ahmedabad,Mumbai,Sardar Vallabhbhai Patel Intl,Chhatrapati Shivaji Intl,2026-08-11,07:15,20:15,13,0,First,F,108575,44
FL03115,JA794,MAA,BKK,Chennai,Bangkok,Chennai Intl,Suvarnabhumi,2026-07-07,01:15,09:45,8,30,Economy,Y,3584,86
FL03116,9W242,SYD,KUL,Sydney,Kuala Lumpur,Kingsford Smith,KLIA,2026-05-04,07:45,20:30,12,45,Economy,Y,10463,53
FL03117,AI286,MAA,GOI,Chennai,Goa,Chennai Intl,Goa Intl,2026-08-04,06:45,20:15,13,30,Premium Economy,W,19277,139
FL03118,UK178,DOH,GOI,Doha,Goa,Hamad Intl,Goa Intl,2026-07-28,11:15,22:30,11,15,First,F,91744,107
FL03119,AI515,KUL,SYD,Kuala Lumpur,Sydney,KLIA,Kingsford Smith,2026-03-22,11:45,13:00,1,15,Economy,Y,4398,70
FL03120,SG604,YYZ,DAC,Toronto,Dhaka,Toronto Pearson,Hazrat Shahjalal Intl,2026-05-11,05:15,12:15,7,0,Premium Economy,W,18916,96
FL03121,SG177,BOM,YYZ,Mumbai,Toronto,Chhatrapati Shivaji Intl,Toronto Pearson,2026-06-07,01:45,08:30,6,45,Premium Economy,W,30916,125
FL03122,9W992,DEL,LHR,New Delhi,London,Indira Gandhi Intl,Heathrow,2026-03-13,13:15,00:30,11,15,Economy,Y,13404,85
FL03123,6E879,YYZ,NRT,Toronto,Tokyo,Toronto Pearson,Narita Intl,2026-04-01,04:00,17:45,13,45,First,F,116290,68
FL03124,6E180,ICN,YYZ,Seoul,Toronto,Incheon Intl,Toronto Pearson,2026-05-17,19:15,06:15,11,0,First,F,146915,106
FL03125,UK471,YYZ,CDG,Toronto,Paris,Toronto Pearson,Charles de Gaulle,2026-07-29,08:15,22:30,14,15,Premium Economy,W,27587,20
FL03126,SG958,COK,BLR,Kochi,Bangalore,Cochin Intl,Kempegowda Intl,2026-08-08,15:30,19:30,4,0,Economy,Y,6332,32
FL03127,6E397,HKG,SIN,Hong Kong,Singapore,Hong Kong Intl,Changi,2026-04-30,23:30,02:45,3,15,Business,J,82525,49
FL03128,UK806,NRT,COK,Tokyo,Kochi,Narita Intl,Cochin Intl,2026-03-07,13:00,18:30,5,30,Business,J,71875,108
FL03129,G8833,PNQ,LHR,Pune,London,Pune Intl,Heathrow,2026-04-20,14:45,00:30,9,45,Economy,Y,12502,55
FL03130,AI612,HYD,BOM,Hyderabad,Mumbai,Rajiv Gandhi Intl,Chhatrapati Shivaji Intl,2026-03-10,14:30,20:30,6,0,Economy,Y,10770,131
FL03131,UK464,DXB,KUL,Dubai,Kuala Lumpur,Dubai Intl,KLIA,2026-08-24,12:30,19:00,6,30,Business,J,68360,22
FL03132,UK476,SYD,BKK,Sydney,Bangkok,Kingsford Smith,Suvarnabhumi,2026-03-03,09:45,17:15,7,30,Premium Economy,W,19456,142
FL03133,UK302,MAA,JNB,Chennai,Johannesburg,Chennai Intl,OR Tambo Intl,2026-05-20,05:00,18:00,13,0,Business,J,52688,141
FL03134,UK833,JNB,HKG,Johannesburg,Hong Kong,OR Tambo Intl,Hong Kong Intl,2026-07-01,09:30,21:30,12,0,Economy,Y,7779,77
FL03135,9W975,NYC,GOI,New York,Goa,John F Kennedy Intl,Goa Intl,2026-06-17,08:30,23:15,14,45,Economy,Y,5652,84
FL03136,AI527,CMB,AUH,Colombo,Abu Dhabi,Bandaranaike Intl,Abu Dhabi Intl,2026-07-20,21:45,10:45,13,0,Premium Economy,W,22352,38
FL03137,6E289,KTM,NRT,Kathmandu,Tokyo,Tribhuvan Intl,Narita Intl,2026-04-25,21:30,11:00,13,30,Premium Economy,W,19115,112
FL03138,AI577,COK,BKK,Kochi,Bangkok,Cochin Intl,Suvarnabhumi,2026-07-15,21:45,06:45,9,0,Economy,Y,4097,90
FL03139,JA641,DXB,GOI,Dubai,Goa,Dubai Intl,Goa Intl,2026-05-06,10:00,20:45,10,45,First,F,125700,22
FL03140,SG919,BLR,YYZ,Bangalore,Toronto,Kempegowda Intl,Toronto Pearson,2026-07-12,11:45,14:45,3,0,Economy,Y,13746,46
FL03141,6E617,AUH,FRA,Abu Dhabi,Frankfurt,Abu Dhabi Intl,Frankfurt Intl,2026-07-04,23:30,01:15,1,45,First,F,185929,83
FL03142,9W378,CMB,SYD,Colombo,Sydney,Bandaranaike Intl,Kingsford Smith,2026-04-20,04:00,14:00,10,0,Economy,Y,12045,40
FL03143,UK363,BOM,DOH,Mumbai,Doha,Chhatrapati Shivaji Intl,Hamad Intl,2026-06-06,08:45,14:30,5,45,First,F,128718,71
FL03144,G8500,NRT,PNQ,Tokyo,Pune,Narita Intl,Pune Intl,2026-04-22,15:00,01:30,10,30,Premium Economy,W,18859,98
FL03145,SG337,MAA,HKG,Chennai,Hong Kong,Chennai Intl,Hong Kong Intl,2026-07-13,03:45,09:45,6,0,First,F,194634,11
FL03146,JA663,CMB,PEK,Colombo,Beijing,Bandaranaike Intl,Beijing Capital,2026-04-12,09:15,20:45,11,30,Business,J,58723,32
FL03147,6E240,COK,AMD,Kochi,Ahmedabad,Cochin Intl,Sardar Vallabhbhai Patel Intl,2026-03-15,15:00,16:45,1,45,Business,J,80984,149
FL03148,JA641,PEK,CDG,Beijing,Paris,Beijing Capital,Charles de Gaulle,2026-04-02,21:45,23:30,1,45,Business,J,89360,58
FL03149,6E785,CCU,HYD,Kolkata,Hyderabad,Netaji Subhas Intl,Rajiv Gandhi Intl,2026-06-12,21:15,07:00,9,45,Premium Economy,W,23499,76
FL03150,6E272,ICN,GOI,Seoul,Goa,Incheon Intl,Goa Intl,2026-06-01,02:15,09:15,7,0,Economy,Y,9657,23
FL03151,6E785,DXB,ICN,Dubai,Seoul,Dubai Intl,Incheon Intl,2026-06-02,20:00,09:15,13,15,Business,J,78205,38
FL03152,AI990,JNB,KUL,Johannesburg,Kuala Lumpur,OR Tambo Intl,KLIA,2026-07-26,21:45,12:00,14,15,First,F,162972,67
FL03153,AI662,JNB,YYZ,Johannesburg,Toronto,OR Tambo Intl,Toronto Pearson,2026-07-10,19:15,07:15,12,0,Business,J,43976,127
FL03154,AI849,KUL,CCU,Kuala Lumpur,Kolkata,KLIA,Netaji Subhas Intl,2026-03-28,12:45,03:15,14,30,Premium Economy,W,27545,2
FL03155,JA337,BLR,DOH,Bangalore,Doha,Kempegowda Intl,Hamad Intl,2026-03-18,04:45,10:30,5,45,Business,J,37368,53
FL03156,AI450,LHR,PEK,London,Beijing,Heathrow,Beijing Capital,2026-08-08,11:45,13:00,1,15,Business,J,78806,132
FL03157,AI109,NRT,CMB,Tokyo,Colombo,Narita Intl,Bandaranaike Intl,2026-08-08,00:30,14:30,14,0,Business,J,64085,94
FL03158,AI533,KUL,SIN,Kuala Lumpur,Singapore,KLIA,Changi,2026-06-17,08:45,18:15,9,30,Economy,Y,13063,116
FL03159,G8269,AMD,DXB,Ahmedabad,Dubai,Sardar Vallabhbhai Patel Intl,Dubai Intl,2026-04-09,11:45,15:15,3,30,Economy,Y,13524,83
FL03160,UK659,DXB,DAC,Dubai,Dhaka,Dubai Intl,Hazrat Shahjalal Intl,2026-07-28,08:00,11:45,3,45,Business,J,83271,68
FL03161,UK346,GOI,AMD,Goa,Ahmedabad,Goa Intl,Sardar Vallabhbhai Patel Intl,2026-05-01,11:15,17:45,6,30,First,F,97848,149
FL03162,JA926,AMD,YYZ,Ahmedabad,Toronto,Sardar Vallabhbhai Patel Intl,Toronto Pearson,2026-05-31,19:30,07:45,12,15,Premium Economy,W,31226,133
FL03163,G8148,HYD,HKG,Hyderabad,Hong Kong,Rajiv Gandhi Intl,Hong Kong Intl,2026-05-11,19:15,23:30,4,15,Premium Economy,W,16876,32
FL03164,UK250,AMD,NRT,Ahmedabad,Tokyo,Sardar Vallabhbhai Patel Intl,Narita Intl,2026-08-17,16:45,06:45,14,0,Business,J,45090,37
FL03165,G8289,HKG,GOI,Hong Kong,Goa,Hong Kong Intl,Goa Intl,2026-08-06,06:15,07:45,1,30,Business,J,86239,131
FL03166,JA871,DOH,DXB,Doha,Dubai,Hamad Intl,Dubai Intl,2026-05-22,17:45,06:15,12,30,Economy,Y,3425,23
FL03167,G8144,CMB,MAA,Colombo,Chennai,Bandaranaike Intl,Chennai Intl,2026-05-06,10:30,21:45,11,15,First,F,195925,33
FL03168,JA535,DOH,DEL,Doha,New Delhi,Hamad Intl,Indira Gandhi Intl,2026-05-12,14:00,23:30,9,30,First,F,130776,61
FL03169,UK434,HYD,AMD,Hyderabad,Ahmedabad,Rajiv Gandhi Intl,Sardar Vallabhbhai Patel Intl,2026-08-23,13:45,23:30,9,45,Economy,Y,11506,71
FL03170,SG287,ICN,CDG,Seoul,Paris,Incheon Intl,Charles de Gaulle,2026-05-24,15:00,00:15,9,15,Premium Economy,W,17641,102
FL03171,6E101,SYD,CCU,Sydney,Kolkata,Kingsford Smith,Netaji Subhas Intl,2026-03-20,21:45,04:30,6,45,First,F,118109,139
FL03172,UK661,DOH,KUL,Doha,Kuala Lumpur,Hamad Intl,KLIA,2026-03-04,00:45,11:30,10,45,Premium Economy,W,23198,74
FL03173,SG102,KUL,BOM,Kuala Lumpur,Mumbai,KLIA,Chhatrapati Shivaji Intl,2026-08-15,08:45,18:00,9,15,Business,J,38623,70
FL03174,SG859,SIN,JNB,Singapore,Johannesburg,Changi,OR Tambo Intl,2026-04-03,03:00,04:00,1,0,First,F,174135,137
FL03175,9W303,DAC,GOI,Dhaka,Goa,Hazrat Shahjalal Intl,Goa Intl,2026-08-01,15:45,01:00,9,15,Economy,Y,11330,85
FL03176,SG367,CCU,HKG,Kolkata,Hong Kong,Netaji Subhas Intl,Hong Kong Intl,2026-05-14,04:00,18:45,14,45,Premium Economy,W,33850,150
FL03177,UK872,PNQ,HYD,Pune,Hyderabad,Pune Intl,Rajiv Gandhi Intl,2026-03-03,07:15,19:30,12,15,Premium Economy,W,34228,40
FL03178,JA454,COK,JNB,Kochi,Johannesburg,Cochin Intl,OR Tambo Intl,2026-07-10,03:00,11:30,8,30,Premium Economy,W,16046,115
FL03179,UK740,DOH,COK,Doha,Kochi,Hamad Intl,Cochin Intl,2026-08-11,09:15,00:00,14,45,First,F,167519,143
FL03180,JA172,COK,BOM,Kochi,Mumbai,Cochin Intl,Chhatrapati Shivaji Intl,2026-03-05,02:45,04:30,1,45,Economy,Y,9161,99
FL03181,AI696,SYD,DXB,Sydney,Dubai,Kingsford Smith,Dubai Intl,2026-06-11,15:30,00:30,9,0,Economy,Y,9816,130
FL03182,9W481,ICN,DAC,Seoul,Dhaka,Incheon Intl,Hazrat Shahjalal Intl,2026-05-31,19:30,06:45,11,15,Premium Economy,W,32787,94
FL03183,AI841,NRT,YYZ,Tokyo,Toronto,Narita Intl,Toronto Pearson,2026-07-23,20:15,03:30,7,15,Economy,Y,14980,47
FL03184,9W615,NYC,BLR,New York,Bangalore,John F Kennedy Intl,Kempegowda Intl,2026-06-08,21:00,01:45,4,45,First,F,115750,35
FL03185,6E170,DXB,MAA,Dubai,Chennai,Dubai Intl,Chennai Intl,2026-03-25,06:45,20:00,13,15,Business,J,89480,1
